71,1.045042461854987081e+01,-7.153299283698380862e+00
72,2.177932139192638061e+01,-1.195350682104261786e+01
73,1.385725922261433674e+01,-1.059060118487858482e+01
74,1.876257813569964483e+01,-1.418175303459021208e+01
75,2.898126066684632107e+01,-5.288739981881247942e+00
76,1.253049006446623537e+01,-9.271338388607992087e+00
77,2.466216934274582329e+01,-9.097781966184264490e+00
78,1.248510273440041729e+01,-9.228751008033254877e+00
79,8.122414306937136175e+00,-4.539734183859251537e+00
80,2.990737682530414787e+01,-4.560424670224654697e+00
81,2.005753649632232793e+01,-1.331585360574505472e+01
82,1.362447837107530724e+01,-1.033445897538351765e+01
83,1.282142183079514197e+01,-9.732056158418398439e+00
84,1.859351428183790844e+01,-1.461851599437280846e+01
85,2.373025704434557426e+01,-9.951796645418109932e+00
86,6.832468211573978323e+00,-3.267060681283127099e+00
87,1.675383226619105059e+01,-1.379373509229634642e+01
88,2.922516605966802317e+01,-5.070838186833213079e+00
89,2.983203342833882843e+01,-4.396415848055939435e+00
90,2.124997213373273652e+01,-1.242950910721470237e+01
91,6.354574756487640030e+00,-2.375295578584773359e+00
92,1.714109648372107131e+01,-1.389876363319247510e+01
93,5.345091075672473657e+00,-1.774569958202110165e+00
94,1.211375411795939705e+01,-8.770824868016845244e+00
95,2.436470651474461491e+01,-9.341441756694468523e+00
96,1.594385048900541335e+01,-1.293249795195572105e+01
97,1.126219646880683101e+01,-7.879601584889356580e+00
98,9.713266683701865745e+00,-6.325333097860635689e+00
99,3.012793874339583766e+01,-3.975179017681949922e+00
100,2.609563730807938242e+01,-7.642539405044192158e+00
101,1.350914839778643106e+01,-1.029535130973207302e+01
102,2.656972878202063626e+01,-6.898355003362173221e+00
103,1.292227817011207058e+01,-9.623302701402213444e+00
104,2.477862023629397470e+01,-8.993302414011221657e+00
105,1.487393567463082888e+01,-1.178412389244805603e+01
106,2.588744367466517460e+01,-8.009553703240243294e+00
107,1.475714857112633460e+01,-1.172300579382642738e+01
108,1.272616042646584056e+01,-9.526475419707690406e+00
109,1.430240084547231305e+01,-1.108300791324788470e+01
110,7.604658655719573446e+00,-3.132243682538176088e+00
111,1.178976279138602656e+01,-8.527247699004648851e+00
112,1.556393174284411707e+01,-1.257578621057399992e+01
113,1.566824303605836022e+01,-1.266286112996950841e+01
114,1.491035463322157639e+01,-1.197292719119663396e+01
115,7.923540431674463314e+00,-4.285998314323354208e+00
116,1.688682717431311175e+01,-1.382753988332296124e+01
117,1.553078915253623116e+01,-1.254883012066848202e+01
118,1.603246065504329465e+01,-1.309216283377311996e+01
119,1.809332982406564128e+01,-1.473296860551676346e+01
120,2.733958217592852691e+01,-6.828326473445304856e+00
121,7.967521273894685230e+00,-4.216778465748511451e+00
122,2.787331166248332792e+01,-6.649420341149125058e+00
123,1.322057041220335272e+01,-1.001062522335116611e+01
124,2.543330340192857264e+01,-8.335069713701477312e+00
125,4.271026256574748992e+00,-5.310527338115871299e-01
126,8.657834407412607902e+00,-5.224001192887357981e+00
127,2.723922567355748470e+01,-7.142788673305948244e+00
128,2.283767636664838818e+01,-1.068351672082915904e+01
129,8.238893284435173214e+00,-4.814134463024894117e+00
130,1.797527492877485145e+01,-1.468680834116483602e+01
131,1.878324355091026376e+01,-1.431863224510324351e+01
132,2.030367675413321749e+01,-1.317588209505784214e+01
133,2.389980837327809837e+01,-9.628162805083579912e+00
134,2.492629712445943113e+01,-8.843079710920006775e+00
135,2.633473012513743328e+01,-7.569195708466305739e+00
136,6.228894973383183320e+00,-2.673820234306850008e+00
137,1.608425407507645488e+01,-1.313067883256848845e+01
138,1.573252220716313765e+01,-1.274511399129367639e+01
139,2.182659630316950228e+01,-1.166121316135116359e+01
140,6.893103553559218000e+00,-3.470295225269183881e+00
141,2.985327653334300990e+01,-4.588054972333782899e+00
142,1.878948989839769368e+01,-1.425123623819637864e+01
143,1.827141762469411290e+01,-1.468458669080232504e+01
144,2.057470830396729866e+01,-1.296652194221563548e+01
145,1.521345345581799613e+01,-1.215934160329941527e+01
146,1.579468411642058712e+01,-1.278392995043865987e+01
147,1.197694588348424816e+01,-8.678930353210379423e+00
148,1.627249303263151603e+01,-1.335157229892550390e+01
149,8.509979920304898471e+00,-4.846096934621829000e+00
150,7.606869960147196075e+00,-3.878692857914272096e+00
151,1.039803926199165041e+01,-6.876906957006108101e+00
152,2.108780214551360643e+01,-1.229472050926796278e+01
153,2.858666978301644690e+01,-5.422795190848349378e+00
154,5.376193665618274053e+00,-1.727713503554665575e+00
155,1.842760187809172479e+01,-1.456721648825508808e+01
156,1.492075099710694452e+01,-1.182856290090895612e+01
157,1.830158467109301057e+01,-1.467085997669722097e+01
158,1.764777771169156395e+01,-1.445619596662610995e+01
159,1.442434882087166237e+01,-1.139131044874189591e+01
160,1.149884429053026480e+01,-8.218971006179318195e+00
161,1.091907664793632904e+01,-7.539492573469744663e+00
162,2.788870060502792825e+01,-6.122259208635328243e+00
163,1.471319641457610317e+01,-1.195358711349864933e+01
164,9.625277503484300112e+00,-6.187457620284230408e+00
165,2.811955533902127158e+01,-5.961117480935218538e+00
166,1.996413056432552224e+01,-1.349898972541690334e+01
167,2.406811125189496892e+01,-9.605960768278015038e+00
168,5.270911693972499812e+00,-1.714438591342850593e+00
169,2.416017208083277268e+01,-9.650644495674837842e+00
170,8.940315471166018213e+00,-5.507001854572920685e+00
171,1.157048803371753465e+01,-8.237454632819106948e+00
172,1.863647374544333957e+01,-1.431510000925531223e+01
173,2.652983970093158916e+01,-7.268794088061897085e+00
174,1.527010879702402413e+01,-1.221519137691482548e+01
175,1.891582990655944840e+01,-1.422858588113410860e+01
176,2.493244282131935208e+01,-8.844153054251950863e+00
177,2.177513696115306630e+01,-1.166101244139257886e+01
178,6.914715623565361291e+00,-3.305103418767366907e+00
179,1.788450331687539574e+01,-1.469868582649053224e+01
180,1.942126536227901923e+01,-1.388047444767490468e+01
181,1.814812922616321345e+01,-1.468765178965388785e+01
182,1.544895984866991689e+01,-1.252393767392920765e+01
183,1.589019646681208009e+01,-1.288285640053954317e+01
184,1.976535085560175986e+01,-1.363704589905509934e+01
185,2.417616516837683704e+01,-9.711811522802173968e+00
186,1.345360032824595464e+01,-1.017140272605882600e+01
187,2.577037103306365040e+01,-7.941390146866838862e+00
188,2.721197026305319966e+01,-6.555413133012922167e+00
189,2.693924573709062642e+01,-6.935303918251898736e+00
190,9.346212913425384627e+00,-5.889165561628668222e+00
191,6.188055523745133790e+00,-2.693789009395191947e+00
192,1.360703985817587380e+01,-1.018782386422276076e+01
193,2.721933972233897592e+01,-6.559533862944997296e+00
194,3.791691689322417957e+00,3.117105927730261933e-02
195,2.291454969120610485e+01,-1.074526633431946898e+01
196,2.923236338868093398e+01,-4.761134574315461165e+00
197,2.680103677392341766e+01,-7.026136209644501029e+00
198,1.941029020942653105e+01,-1.391180817126643277e+01
199,1.048574322736740605e+01,-6.973503047183315928e+00
200,2.623501341150061705e+01,-7.701729931271467322e+00
201,2.129486985075908123e+01,-1.221476328836310365e+01
202,2.696751823979148099e+01,-6.830219531089601226e+00
203,1.310705482987538772e+01,-9.896458359779659375e+00
204,2.860131404647737696e+01,-5.593731944052216853e+00
205,2.788449487307017094e+01,-6.169711118052384258e+00
206,2.902474076348109477e+01,-4.740684937367561247e+00
207,2.708626127688382113e+01,-6.843800944496489791e+00
208,1.736579190416747309e+01,-1.441160618127623572e+01
209,4.568545812067416279e+00,-9.547995154095817449e-01
210,1.032634671381406832e+01,-6.120934761598560314e+00
211,2.831594584885704080e+01,-5.544152953356982216e+00
212,1.794999319786382586e+01,-1.468237986728098221e+01
213,6.783153870223488369e+00,-3.194681359240850504e+00
214,1.451238202944328570e+01,-1.126913667032624033e+01
215,2.472622721021826564e+01,-9.032518080976531749e+00
216,2.393162875658752498e+01,-9.782473594051150911e+00
217,1.220312251360499367e+01,-8.880369704758033222e+00
218,2.781445304413765029e+01,-6.045618325621171962e+00
219,1.007037463341752925e+01,-6.834703739058840988e+00
220,8.044448616278236486e+00,-4.157918411029507766e+00
221,1.146482021816905750e+01,-8.256357696659753387e+00
222,2.858349161150986717e+01,-5.476600538870854962e+00
223,8.477622486365763876e+00,-4.831025151598483447e+00
224,1.878327471214712574e+01,-1.431860428228964288e+01
225,1.801563332700429854e+01,-1.468741160282058189e+01
226,2.734103839724297558e+01,-6.582938491924497981e+00
227,2.117704698067161218e+01,-1.224707509780746584e+01
228,1.225067681766138605e+01,-8.998263971389501847e+00
229,3.044151091912807061e+01,-3.757131356856033388e+00
230,8.868898169012570776e+00,-5.266086028253543994e+00
231,6.279767094815432493e+00,-2.664190159057580498e+00
232,2.334962419096864394e+01,-1.039138847437318525e+01
233,4.679583355343697626e+00,-1.032529218287622452e+00
234,1.123459248509439767e+01,-7.706025308484619529e+00
235,2.086699927653107167e+01,-1.266331491450307212e+01
236,1.419716900909916646e+01,-1.099544744776891037e+01
237,3.046421968928671475e+01,-4.067338602995967278e+00
238,1.532425121133953283e+01,-1.226640909007215008e+01
239,8.958076172076280486e+00,-5.607170923060626144e+00
240,2.543341512131006610e+01,-8.334964753539995996e+00
241,1.079796714916706790e+01,-7.293296479241654140e+00
242,5.787007524472500108e+00,-2.157378895686271392e+00
243,2.751063340941199087e+01,-6.458840751850934758e+00
244,8.963884291017452099e+00,-5.431260572769732953e+00
245,2.982059359352370009e+01,-4.323601339654008058e+00
246,8.628191578315666632e+00,-5.220273091957340128e+00
247,1.799994944398069308e+01,-1.469750612425630898e+01
248,1.652811464133469599e+01,-1.355421057493068915e+01
249,7.873583787588638749e+00,-4.267346690270747089e+00
250,1.291271023710844013e+01,-9.430244375461539263e+00
251,9.298693150046535294e+00,-5.918874034229451020e+00
252,1.275156439170329392e+01,-9.568180087878616291e+00
253,1.735364034286357438e+01,-1.430343855475517323e+01
254,1.608427740804131645e+01,-1.313070685793668169e+01
255,1.405076800362290612e+01,-1.078769059554836751e+01
256,4.986411515819520801e+00,-1.281795608809525922e+00
257,9.353661841562857404e+00,-5.837797801503953110e+00
258,8.772190285239593877e+00,-5.329056346248161269e+00
259,2.559772048330830074e+01,-8.189431012310228297e+00
260,2.877500686725780099e+01,-5.258385309768025984e+00
261,1.386001147665441380e+01,-1.072555155006905103e+01
262,2.598819011050323269e+01,-7.813699948315096400e+00
263,2.434014816214672550e+01,-9.335396571039332514e+00
264,1.241569714186579176e+01,-9.413112121078359706e+00
265,6.342125931949318840e+00,-2.616110503020563360e+00
266,2.591375577044050615e+01,-7.832168832153215021e+00
267,1.886785477450876058e+01,-1.429303983454490812e+01
268,2.342659513592910869e+01,-1.010742631164567662e+01
269,1.544559092358025154e+01,-1.238995967238204088e+01
270,1.362452621164780808e+01,-1.033450582052667421e+01
271,4.270988295217108544e+00,-5.310150627447074445e-01
272,1.848468767017314462e+01,-1.458904643033465653e+01
273,1.945131752212775567e+01,-1.379736056534689936e+01
274,1.421165518323694776e+01,-1.099984524646729867e+01
275,1.617177268664974576e+01,-1.320159137717954856e+01
276,7.450169773262340200e+00,-3.842979515536771640e+00
277,8.019496087771027959e+00,-4.419203516630826556e+00
278,9.218967524799774438e+00,-5.792117821648899323e+00
279,1.017514895147435539e+01,-6.849204499694124593e+00
280,2.603508975580583495e+01,-7.817715829107628522e+00
281,4.441100912540787427e+00,-8.072111202172058686e-01
282,2.389967095396950825e+01,-9.628296477274783882e+00
283,9.789619818914994553e+00,-6.255875846775607485e+00
284,9.282861905194351948e+00,-5.974486506575330758e+00
285,2.814334620728250513e+01,-5.762524380372461508e+00
286,1.785156277124901081e+01,-1.473873070643163352e+01
287,1.905528874293639063e+01,-1.417726192400020757e+01
288,1.045054073307604092e+01,-7.153425671213739179e+00
289,2.156689647963767342e+01,-1.179435726950110919e+01
290,8.210834230047822757e+00,-4.651601809361478601e+00
291,2.435699638507240294e+01,-9.340055002536988837e+00
292,1.155121924586907411e+01,-8.493175425937758760e+00
293,8.354116862799692456e+00,-4.850553961821253424e+00
294,1.603824404376046431e+01,-1.309186454916326525e+01
295,2.177927560760903347e+01,-1.195354925531989387e+01
296,2.888775061159330804e+01,-5.017993082406522198e+00
297,7.454788842507919178e+00,-3.797215010912434074e+00
298,1.241565146598974856e+01,-9.413057150427272646e+00
299,2.751481972866429970e+01,-6.477653974885934751e+00
300,8.461717555343986064e+00,-4.882995861845802033e+00
301,1.348360126734479003e+01,-1.029433724940140316e+01
302,1.492069880560718609e+01,-1.182850271078767435e+01
303,1.740209962365779717e+01,-1.438437710370802769e+01
304,2.893047795874290173e+01,-5.363339411805611689e+00
305,2.848373858132111991e+01,-5.708916513314724384e+00
306,1.040859738918154420e+01,-7.161646708309452158e+00
307,1.290851156819129031e+01,-9.736892916858643332e+00
308,2.043458388442785534e+01,-1.294047512635385111e+01
309,1.738411771921197868e+01,-1.420545926979016471e+01
310,1.852146603005969894e+01,-1.456479518763334724e+01
311,2.330869038004763283e+01,-1.036090673598495293e+01
312,7.590513654919659459e+00,-4.168539081526613899e+00
313,2.816121881117019754e+01,-6.107184765566985085e+00
314,1.369489509588056819e+01,-1.049054936519459069e+01
315,9.170524669797659456e+00,-5.734088947240262968e+00
316,1.791960439118379256e+01,-1.466165097147171892e+01
317,2.211295442361726771e+01,-1.149306248476717407e+01
318,1.521345086852029027e+01,-1.215934027997839983e+01
319,2.770793727174277876e+01,-6.227879926828736146e+00
320,1.871719076605003451e+01,-1.427342961087560091e+01
321,1.012978611923469252e+01,-6.015241078039157863e+00
322,1.317913106583115557e+01,-9.893597877009080221e+00
323,1.871896021921040898e+01,-1.442874168704583049e+01
324,1.085670241469704322e+01,-7.225564328852621898e+00
325,2.857901712488524737e+01,-5.386409645085848297e+00
326,4.430477657529633184e+00,-6.583530758040425646e-01
327,1.410518086316043096e+01,-1.091378672839260489e+01
328,1.785179112228440346e+01,-1.472763754103549161e+01
329,8.167474385563490813e+00,-4.708602933110491051e+00
330,1.417377311911744542e+01,-1.114287418683449715e+01
331,1.516855320206895108e+01,-1.218330485832446364e+01
332,2.565243590034400967e+01,-8.130499209092095114e+00
333,9.892394285703904444e+00,-6.385089386394974476e+00
334,5.563390271073350490e+00,-1.871628721088745229e+00
335,1.709758073187139971e+01,-1.419921302904838356e+01
336,8.183455793021105151e+00,-4.691576391736545837e+00
337,2.380520874641624474e+01,-9.730772940702763663e+00
338,6.280919045302972847e+00,-2.656817192241932357e+00
339,6.968854609695697810e+00,-3.329287654390188589e+00
340,7.606872355292815691e+00,-3.878699362008526386e+00
341,1.672408831507262050e+01,-1.387474723239198404e+01
342,2.283237346653989164e+01,-1.065177402538804508e+01
343,1.902512411449410834e+01,-1.404501421607768918e+01
344,1.595698697685683776e+01,-1.304305254765883682e+01
345,1.772062052320137227e+01,-1.454291135457659934e+01
346,1.199961257721113483e+01,-8.775643236642700629e+00
347,7.090759278824394940e+00,-3.511160500533331508e+00
348,1.760795362197291780e+01,-1.459747043304963832e+01
349,1.216530981250301835e+01,-8.744246257139087319e+00
350,1.973030580188229877e+01,-1.360588117508778971e+01
351,2.672605557133645959e+01,-7.030440076732993759e+00
352,7.090649545811367638e+00,-3.511028832029417401e+00
353,1.472559256310791653e+01,-1.159102379853971598e+01
354,9.548244576502755265e+00,-5.922934011792230891e+00
355,1.564349384613503346e+01,-1.265018481325694744e+01
356,1.691722220714737190e+01,-1.394115118684596588e+01
357,1.967387149675391456e+01,-1.355477735981359899e+01
358,1.525443173861588342e+01,-1.222070401309476395e+01
359,2.160981948209039061e+01,-1.167005981129219450e+01
360,1.350832323844439742e+01,-1.038629178327423119e+01
361,1.167608586392553605e+01,-7.815967031526286135e+00
362,1.091562434467847709e+01,-7.893406130805812104e+00
363,1.432004613304159690e+01,-1.116892149260241496e+01
364,1.824272640451743754e+01,-1.468483193741622550e+01
365,1.801796065045220629e+01,-1.471488721546351641e+01
366,1.943404084855430725e+01,-1.386599396645960880e+01
367,1.379920590945899761e+01,-1.055744874439979064e+01
368,2.381188318188556607e+01,-9.840411451993061220e+00
369,1.493011408714775712e+01,-1.183474977268908113e+01
370,1.292932998107978548e+01,-9.986318997718104384e+00
371,1.048574775652112656e+01,-6.973528798534082362e+00
372,1.162691712753430728e+01,-8.335727649261793104e+00
373,2.909681218032635996e+01,-5.123954924414852563e+00
374,2.679903308689556241e+01,-7.273395482889319474e+00
375,2.785079085548190747e+01,-6.076246897014616621e+00
376,1.746082969586220202e+01,-1.451368525314616242e+01
377,2.611673618006009789e+01,-7.691822202010586196e+00
378,2.408493590875714219e+01,-9.581737333862442085e+00
379,7.225629571269021945e+00,-3.350817147770630111e+00
380,7.376611826694674967e+00,-3.774934725866748053e+00
381,2.435552959440534693e+01,-9.350015910045582856e+00
382,1.743636684437988293e+01,-1.447108918653010434e+01
383,1.860748038250827108e+01,-1.442388896393623376e+01
384,6.105918364307414414e+00,-2.533000685957754960e+00
385,8.687297419139996535e+00,-4.949162735596524421e+00
386,1.098043047967659369e+01,-7.738832020553479296e+00
387,1.224408469784768627e+01,-9.057847859805407964e+00
388,1.561636234970128001e+01,-1.264879863235191593e+01
389,4.674246063072520663e+00,-9.746485268766422738e-01
390,5.759390426141389518e+00,-2.141494284179513485e+00
391,1.759857691379145450e+01,-1.430426669321532884e+01
392,1.249102985817593314e+01,-9.237308925940723725e+00
393,2.031768268956974666e+01,-1.310611423213336657e+01
394,6.053214583900457413e+00,-2.430068393430180773e+00
395,2.491128914755318746e+01,-8.874641050203935677e+00
396,1.853084730875949049e+01,-1.451022646684347350e+01
397,4.326950737717059070e+00,-3.142789861638288218e-01
398,1.584986759582540827e+01,-1.292295639398998297e+01
399,6.049178253994575094e+00,-2.433436024102632711e+00
400,1.892652022029366776e+01,-1.429680696846260979e+01
401,2.533613442804227134e+01,-8.171976953752992046e+00
402,2.456290788043139628e+01,-9.169374209961224764e+00
403,1.794467694646538547e+01,-1.469898611081877604e+01
404,7.018509393935747021e+00,-3.406225657316392041e+00
405,1.551852656633115934e+01,-1.247008684507116527e+01
406,2.485113055762975165e+01,-8.983518973408084918e+00
407,6.710170732299227225e+00,-3.120217924817594302e+00
408,1.351850091761088279e+01,-1.040045677715164629e+01
409,6.059982779472551151e+00,-2.525715783929046498e+00
410,5.045892519671507870e+00,-1.152938364925618187e+00
411,6.800982221639486625e+00,-3.168561786183271778e+00
